# 24:25 (xy)
0,0,2
0,3,3
0,5,5
0,8,5
0,12,5
0,18,2
1,10,1
1,14,2
1,16,1
2,1,2
2,3,6
2,5,5
2,7,1
2,15,1
2,18,5
2,22,3
3,4,1
3,8,5
3,10,3
4,0,4
4,2,1
4,6,2
4,16,1
4,18,4
4,22,6
4,24,4
5,12,4
5,14,3
6,0,5
6,3,5
6,6,4
6,9,2
6,18,6
6,21,3
7,1,2
7,8,5
7,11,3
7,14,3
8,0,4
8,3,4
8,9,4
8,12,2
8,21,2
8,24,3
9,5,2
9,14,7
9,18,3
10,0,4
10,6,3
10,8,1
12,0,4
12,3,5
12,5,4
12,10,2
12,15,2
13,13,1
13,21,1
14,0,5
14,3,4
14,15,6
14,22,6
14,24,3
15,2,4
15,5,7
15,9,4
15,16,2
16,7,2
16,11,1
16,13,4
16,21,1
17,0,4
17,14,2
18,10,1
18,19,3
18,21,3
19,0,4
19,9,3
19,13,3
19,15,2
20,2,3
20,5,3
20,7,5
20,14,4
20,16,6
20,18,2
20,20,1
20,22,5
20,24,4
21,9,2
21,11,6
21,19,7
21,21,2
22,24,2
23,0,4
23,4,3
23,7,3
23,11,5
23,19,6
23,22,4
