# 24:25 (xy)
0,0,3
0,2,5
0,5,5
0,7,5
0,12,3
0,15,2
0,18,3
0,24,4
1,9,3
1,14,5
1,16,4
1,21,2
2,5,1
2,17,1
2,19,3
2,22,5
2,24,5
3,2,6
3,7,4
3,21,1
4,9,4
4,11,3
4,13,2
4,22,3
5,3,2
5,19,4
5,21,5
6,2,2
7,11,4
7,13,3
7,19,2
7,21,3
7,24,3
8,0,4
8,3,5
8,16,3
8,22,3
9,11,2
9,14,5
9,17,4
9,19,2
9,24,4
11,1,3
11,3,7
11,5,4
11,7,5
11,9,7
11,12,4
11,18,1
11,24,4
14,1,3
14,3,6
14,10,3
14,12,6
14,15,3
14,17,6
14,22,3
14,24,5
15,0,3
15,5,2
17,0,4
17,2,3
17,12,2
17,17,3
18,5,3
18,15,1
19,17,4
19,22,4
19,24,5
20,5,2
20,10,1
21,2,2
21,4,1
21,7,4
21,9,7
21,14,3
21,24,3
23,0,2
23,3,4
23,9,5
23,13,3
23,17,2
23,20,2
23,23,1
